,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,year,make,model,body,transmission,state,condition,odometer,color,interior,mmr,sellingprice,income,using_time,region,K
714,714,714,216607,2013,toyota,Sienna,van,automatic,fl,2.6,36437.0,black,beige,18800,19000,59100,2,southeast,1
715,715,715,464869,2012,ford,F-150,cab,automatic,wa,5.0,66451.0,white,tan,23000,21400,81400,3,pacific,0
716,716,716,294058,2012,mini,Cooper Coupe,hatchback,automatic,nv,3.8,22568.0,white,gray,15800,16750,62960,3,mountain west,1
717,717,717,117485,2002,chevrolet,TrailBlazer,suv,automatic,pa,2.4,70287.0,green,gray,3075,3200,73100,13,northeast,2
718,718,718,431434,2012,ford,Fusion,sedan,automatic,mo,3.8,35727.0,silver,black,12700,13000,71660,3,midwest,0
719,719,719,128428,2006,lexus,RX 330,suv,automatic,pa,4.0,68668.0,white,gray,12350,14900,73100,9,northeast,2
720,720,720,237403,2005,hummer,H2,suv,automatic,fl,3.6,123826.0,white,brown,16450,13200,59100,10,southeast,1
721,721,721,30564,2014,dodge,Grand Caravan,van,automatic,ca,2.0,13012.0,white,black,18350,6600,77030,1,pacific,2
722,722,722,27307,2012,mercedes-benz,CLS-Class,sedan,automatic,ca,4.9,49216.0,—,gray,41100,42750,77030,3,pacific,2
723,723,723,342265,2013,nissan,Versa,sedan,automatic,ga,3.7,28610.0,black,black,9100,8000,61450,2,southeast,0
724,724,724,423097,2007,chevrolet,Avalanche,cab,automatic,co,4.1,96038.0,black,black,15550,16200,80610,7,mountain west,0
725,725,725,320065,2015,mini,Cooper,hatchback,manual,oh,5.0,10996.0,—,black,24700,24750,64520,0,midwest,0
726,726,726,49186,2005,toyota,Highlander,suv,automatic,ca,2.6,109912.0,silver,gray,7300,6700,77030,10,pacific,2
727,727,727,68900,2011,nissan,Armada,suv,automatic,tx,2.9,38713.0,—,black,27400,26000,68360,3,southwest,2
728,728,728,449616,2012,lincoln,MKZ,sedan,automatic,ny,2.5,23122.0,gray,black,16750,15600,70210,3,northeast,0
729,729,729,297092,2013,hyundai,Sonata,sedan,automatic,nv,3.9,49600.0,white,beige,11250,11200,62960,2,mountain west,1
730,730,730,370450,2006,chevrolet,Cobalt,coupe,automatic,va,2.0,161436.0,red,black,2725,400,74430,9,southeast,0
731,731,731,50050,2012,ford,Mustang,coupe,manual,ca,2.9,44731.0,blue,gray,19950,20000,77030,3,pacific,2
732,732,732,38781,2011,chevrolet,Silverado 2500HD,cab,automatic,ca,4.8,67027.0,white,black,11650,22000,77030,4,pacific,2
733,733,733,227084,2012,dodge,Journey,suv,automatic,fl,3.6,41973.0,black,black,11400,12400,59100,3,southeast,1
734,734,734,287941,2014,ford,Mustang,convertible,automatic,nj,4.0,31214.0,white,black,17300,18900,82750,1,northeast,1
735,735,735,443829,2012,ford,F-150,cab,automatic,mo,4.2,36788.0,—,black,25600,26400,71660,3,midwest,0
736,736,736,165634,2010,infiniti,QX56,suv,automatic,tn,3.5,69011.0,black,tan,24400,25200,57290,5,southeast,1
737,737,737,408958,2014,chevrolet,Cruze,sedan,automatic,il,4.0,14063.0,red,gray,12600,12600,73130,1,midwest,0
738,738,738,55926,2009,nissan,Maxima,sedan,automatic,ca,2.9,97377.0,silver,black,11250,10750,77030,6,pacific,2
739,739,739,168356,2012,toyota,Camry,sedan,automatic,tn,4.2,32978.0,blue,gray,13300,13900,57290,3,southeast,1
740,740,740,202696,2012,lexus,ES 350,sedan,automatic,fl,4.5,14896.0,off-white,beige,23700,24900,59100,3,southeast,1
741,741,741,425213,2012,chevrolet,Malibu,sedan,automatic,co,3.9,55470.0,black,black,10050,8500,80610,3,mountain west,0
742,742,742,383585,1999,toyota,Corolla,sedan,automatic,nc,1.9,298961.0,silver,gray,650,800,61490,16,southeast,0
743,743,743,96000,2013,nissan,Frontier,cab,automatic,tx,4.4,39199.0,silver,gray,20300,20000,68360,2,southwest,2
744,744,744,323876,2014,dodge,Journey,suv,automatic,mi,4.0,24634.0,blue,black,16950,17500,65610,1,midwest,0
745,745,745,21429,2013,hyundai,Santa Fe,suv,automatic,ca,4.3,40473.0,orange,beige,18350,18400,77030,2,pacific,2
746,746,746,403267,2012,ford,Focus,sedan,automatic,il,4.5,31147.0,blue,gray,9775,10600,73130,3,midwest,0
747,747,747,194696,2012,lexus,RX 350,suv,automatic,fl,1.9,41840.0,gold,beige,27700,24600,59100,3,southeast,1
748,748,748,444641,2012,ford,Focus,sedan,automatic,mo,2.9,46804.0,silver,black,9900,9000,71660,3,midwest,0
749,749,749,421096,2014,nissan,Altima,sedan,automatic,il,3.6,25483.0,brown,black,18500,18500,73130,1,midwest,0
750,750,750,305662,2000,pontiac,Bonneville,sedan,automatic,oh,2.8,201228.0,gray,gray,875,1300,64520,15,midwest,0
751,751,751,384631,2005,kia,Sorento,suv,automatic,nc,2.3,141309.0,green,beige,3125,3200,61490,10,southeast,0
752,752,752,449235,2014,ford,Focus,hatchback,automatic,ny,4.8,30227.0,red,black,11350,12000,70210,1,northeast,0
753,753,753,204099,2008,dodge,Caliber,wagon,automatic,fl,3.6,114451.0,black,gray,3450,3500,59100,7,southeast,1
754,754,754,416228,2015,toyota,Camry,sedan,automatic,il,4.1,4792.0,blue,gray,19700,18900,73130,0,midwest,0
755,755,755,230996,2001,pontiac,Bonneville,sedan,automatic,fl,2.0,140791.0,gold,beige,1650,1600,59100,14,southeast,1
756,756,756,388876,2011,nissan,Sentra,sedan,automatic,nc,3.0,70828.0,black,beige,7375,7800,61490,4,southeast,0
757,757,757,363311,2013,nissan,Rogue,suv,automatic,ga,3.5,49357.0,white,black,13150,13000,61450,2,southeast,0
758,758,758,406851,2012,nissan,Altima,sedan,automatic,il,4.8,27516.0,white,beige,12400,14000,73130,3,midwest,0
759,759,759,260203,2013,chevrolet,Impala,sedan,automatic,fl,3.9,54740.0,white,gray,9200,10400,59100,2,southeast,1
760,760,760,36692,2012,toyota,Sienna,van,automatic,ca,4.6,46035.0,gray,gray,22100,24250,77030,3,pacific,2
761,761,761,343999,2012,chrysler,200,sedan,automatic,ga,2.7,62600.0,black,black,8650,8100,61450,3,southeast,0
762,762,762,454758,2006,honda,Civic,sedan,automatic,ma,2.9,139824.0,silver,gray,4625,4100,82150,9,northeast,0
763,763,763,134332,2009,ford,Flex,wagon,automatic,mn,2.9,111726.0,gray,black,10850,10000,83200,6,midwest,2
764,764,764,225232,2008,mini,Cooper,hatchback,automatic,fl,3.5,18431.0,silver,gray,10000,9200,59100,7,southeast,1
765,765,765,44798,2005,nissan,Maxima,sedan,automatic,ca,2.8,128732.0,gray,black,3825,4600,77030,10,pacific,2
766,766,766,124350,2002,chevrolet,Impala,sedan,automatic,pa,1.9,1.0,silver,gray,2675,750,73100,13,northeast,2
767,767,767,143373,2014,volvo,XC60,suv,automatic,az,4.0,22708.0,black,black,28200,29000,63250,1,southwest,2
768,768,768,11449,2007,nissan,Frontier,cab,automatic,ca,2.7,108352.0,white,gray,9150,12000,77030,8,pacific,2
769,769,769,444922,2007,ford,Escape,suv,automatic,mo,2.7,85579.0,green,gray,5025,5100,71660,8,midwest,0
770,770,770,394736,2001,chevrolet,Prizm,sedan,automatic,nc,1.9,169542.0,blue,tan,950,750,61490,14,southeast,0
771,771,771,209110,2014,ford,F-150,cab,automatic,fl,4.1,41093.0,—,gray,22300,23100,59100,1,southeast,1
772,772,772,51030,2012,bmw,3 Series,sedan,automatic,ca,4.0,48589.0,blue,brown,21600,23000,77030,3,pacific,2
773,773,773,122314,2002,volkswagen,Cabrio,convertible,automatic,pa,3.0,52333.0,red,black,1850,2200,73100,13,northeast,2
774,774,774,49019,2012,mazda,Mazda6,sedan,automatic,ca,2.7,56675.0,silver,black,9700,11600,77030,3,pacific,2
775,775,775,36601,2012,honda,Accord,sedan,automatic,ca,2.7,19868.0,white,beige,13700,14400,77030,3,pacific,2
776,776,776,328927,2008,ford,Focus,sedan,automatic,mi,4.1,83569.0,black,black,5300,5600,65610,7,midwest,0
777,777,777,283965,2012,infiniti,G Sedan,sedan,automatic,nj,4.3,47946.0,black,black,17650,19800,82750,3,northeast,1
778,778,778,127701,2010,nissan,Rogue,suv,automatic,pa,3.7,44397.0,red,black,11050,11800,73100,5,northeast,2
779,779,779,175740,2012,infiniti,M,sedan,automatic,tn,3.4,27551.0,black,black,25000,22600,57290,3,southeast,1
780,780,780,185604,2008,acura,TL,sedan,automatic,md,2.9,101395.0,gray,tan,9725,8500,89090,7,northeast,1
781,781,781,186903,2009,toyota,Highlander Hybrid,suv,automatic,fl,3.9,106858.0,white,beige,16400,15500,59100,5,southeast,1
782,782,782,396650,2004,gmc,Sierra 1500,cab,automatic,nc,3.4,107422.0,black,gray,8675,10100,61490,11,southeast,0
783,783,783,468581,2007,cadillac,CTS,sedan,manual,ms,1.9,90718.0,white,gray,6375,3000,48460,8,southeast,0
784,784,784,226215,2011,hyundai,Santa Fe,suv,automatic,fl,4.3,56878.0,brown,beige,14650,16900,59100,4,southeast,1
785,785,785,468325,2006,saturn,VUE,suv,automatic,ms,2.1,110485.0,gray,beige,3125,2300,48460,9,southeast,0
786,786,786,188761,2014,honda,CR-V,suv,automatic,fl,5.0,2592.0,black,black,25800,24900,59100,0,southeast,1
787,787,787,190655,2014,kia,Optima,sedan,automatic,fl,4.4,16596.0,white,gray,15050,14300,59100,1,southeast,1
788,788,788,405248,2006,ford,Mustang,coupe,manual,il,3.0,80715.0,white,black,6075,5900,73130,9,midwest,0
789,789,789,184434,2014,ford,Fusion,sedan,automatic,md,4.4,41610.0,black,black,13600,12800,89090,1,northeast,1
790,790,790,181518,2007,honda,Odyssey,van,automatic,md,2.9,74399.0,green,gray,9875,9500,89090,8,northeast,1
791,791,791,407495,2013,ford,Taurus,sedan,automatic,il,4.2,25929.0,black,gray,14750,16000,73130,2,midwest,0
792,792,792,177646,2005,honda,Civic,sedan,automatic,md,3.0,68942.0,white,tan,4425,3300,89090,10,northeast,1
793,793,793,405177,2009,toyota,Camry,sedan,automatic,il,2.2,55808.0,silver,gray,10400,10100,73130,6,midwest,0
794,794,794,188277,2013,nissan,Pathfinder,suv,automatic,fl,4.7,32981.0,black,black,22600,22700,59100,1,southeast,1
795,795,795,194285,2013,ford,Explorer,suv,automatic,fl,4.0,22720.0,—,tan,21000,20900,59100,2,southeast,1
796,796,796,162723,2008,ford,F-250 Super Duty,cab,automatic,tn,2.8,136252.0,gold,tan,17950,17600,57290,7,southeast,1
797,797,797,315726,2001,infiniti,I30,sedan,automatic,oh,1.0,184844.0,white,beige,1300,350,64520,14,midwest,0
798,798,798,383954,2006,nissan,Altima,sedan,automatic,nc,2.9,159968.0,silver,black,2725,2300,61490,9,southeast,0
799,799,799,215865,2008,acura,TL,sedan,automatic,fl,1.9,81917.0,gray,gray,11150,4000,59100,7,southeast,1
800,800,800,275473,2012,honda,CR-V,suv,automatic,nj,3.3,47672.0,black,tan,19700,19500,82750,3,northeast,1
801,801,801,171736,2013,ford,Explorer,suv,automatic,tn,4.2,40989.0,—,black,26300,26400,57290,2,southeast,1
802,802,802,31359,2011,chevrolet,HHR,wagon,automatic,ca,3.6,73820.0,silver,gray,8450,8600,77030,4,pacific,2
803,803,803,64347,2003,chevrolet,Silverado 1500,cab,automatic,ca,2.8,136523.0,beige,beige,3775,4500,77030,12,pacific,2
804,804,804,287053,2011,infiniti,G Sedan,sedan,automatic,nj,3.2,57312.0,gray,black,15900,15600,82750,4,northeast,1
805,805,805,97535,2012,kia,Soul,wagon,automatic,tx,3.5,32678.0,red,—,10850,10300,68360,3,southwest,2
806,806,806,92958,2014,dodge,Dart,sedan,automatic,tx,4.1,11451.0,gray,black,11950,12800,68360,1,southwest,2
807,807,807,179263,2007,bmw,5 Series,sedan,automatic,md,1.9,115298.0,black,black,7725,6600,89090,8,northeast,1
808,808,808,90283,2006,toyota,Sequoia,suv,automatic,tx,2.8,109139.0,gold,tan,9250,8900,68360,9,southwest,2
809,809,809,173753,2010,hyundai,Sonata,sedan,automatic,tn,4.2,24834.0,—,black,9500,11000,57290,5,southeast,1
810,810,810,78264,2014,volkswagen,Beetle,hatchback,automatic,tx,2.9,29950.0,black,black,12850,11200,68360,1,southwest,2
811,811,811,246997,2013,dodge,Dart,sedan,automatic,fl,2.1,57842.0,blue,black,10050,8500,59100,2,southeast,1
812,812,812,168444,2009,dodge,Journey,suv,automatic,tn,2.9,75312.0,—,tan,8300,9000,57290,6,southeast,1
813,813,813,414486,2012,nissan,Altima,sedan,automatic,il,3.3,41553.0,gray,black,11950,11500,73130,3,midwest,0
814,814,814,67467,2013,toyota,FJ Cruiser,suv,automatic,tx,3.9,37186.0,—,black,24900,26000,68360,2,southwest,2
815,815,815,67051,2003,bmw,X5,suv,automatic,tx,1.9,102571.0,black,tan,5175,3500,68360,11,southwest,2
816,816,816,246422,2014,chevrolet,Camaro,coupe,automatic,fl,3.0,15303.0,blue,black,18500,17000,59100,1,southeast,1
817,817,817,440492,2012,ford,Fusion,sedan,automatic,mo,2.5,46783.0,silver,gray,11050,9800,71660,3,midwest,0
818,818,818,416458,2004,bmw,X3,suv,automatic,il,2.0,123727.0,silver,black,4825,3000,73130,11,midwest,0
819,819,819,296550,2013,volkswagen,Beetle,hatchback,automatic,nv,3.8,50275.0,black,black,10950,10900,62960,2,mountain west,1
820,820,820,207956,2014,nissan,Sentra,sedan,automatic,fl,4.4,5069.0,silver,black,12800,13000,59100,1,southeast,1
821,821,821,331916,2009,chevrolet,Silverado 1500,cab,automatic,mi,2.8,58242.0,blue,gray,20700,17900,65610,6,midwest,0
822,822,822,247019,2011,dodge,Challenger,coupe,manual,fl,4.2,56368.0,orange,black,20800,22200,59100,4,southeast,1
823,823,823,101236,2007,bmw,3 Series,sedan,automatic,tx,2.9,127998.0,white,brown,6325,7000,68360,8,southwest,2
824,824,824,408339,2012,dodge,Journey,suv,automatic,il,3.6,32516.0,—,black,13150,13800,73130,3,midwest,0
825,825,825,196154,2011,hyundai,Sonata,sedan,automatic,fl,3.9,41636.0,blue,gray,11850,10800,59100,4,southeast,1
826,826,826,222606,2013,hyundai,Sonata,sedan,automatic,fl,4.8,15460.0,silver,gray,13500,14900,59100,2,southeast,1
827,827,827,61574,2001,subaru,Forester,wagon,manual,ca,3.3,134609.0,silver,gray,1825,1500,77030,14,pacific,2
828,828,828,329024,2011,ford,F-150,cab,automatic,mi,2.7,45028.0,blue,gray,23700,19000,65610,4,midwest,0
829,829,829,190336,2001,honda,Civic,sedan,automatic,fl,1.9,111679.0,green,beige,2500,1500,59100,14,southeast,1
830,830,830,190037,2005,jeep,Grand Cherokee,suv,automatic,fl,3.9,140415.0,gold,beige,4875,3000,59100,9,southeast,1
831,831,831,41358,2006,ford,F-250 Super Duty,cab,automatic,ca,2.9,89585.0,white,tan,11200,8500,77030,9,pacific,2
832,832,832,325242,2014,chrysler,Town and Country,van,automatic,mi,4.0,29648.0,silver,black,18250,19100,65610,1,midwest,0
833,833,833,249669,2012,nissan,Leaf,hatchback,automatic,fl,3.6,24494.0,red,gray,7700,7500,59100,3,southeast,1
834,834,834,448209,2008,dodge,Nitro,suv,manual,ny,4.4,62748.0,blue,black,8675,9600,70210,7,northeast,0
835,835,835,204348,2011,chrysler,200,sedan,automatic,fl,4.3,55147.0,blue,tan,8925,8100,59100,4,southeast,1
836,836,836,390472,2002,mercedes-benz,C-Class,hatchback,automatic,nc,2.0,151901.0,black,gray,2150,650,61490,13,southeast,0
837,837,837,297735,2013,toyota,Sienna,van,automatic,nv,4.2,29251.0,gray,beige,25000,28750,62960,2,mountain west,1
838,838,838,237422,2005,pontiac,G6,sedan,automatic,fl,1.9,140876.0,black,gray,3150,2400,59100,10,southeast,1
839,839,839,460038,2012,lexus,CT 200h,hatchback,automatic,wa,4.2,60332.0,black,black,17000,18000,81400,3,pacific,0
840,840,840,197772,2013,chevrolet,Cruze,sedan,automatic,fl,3.6,37072.0,silver,black,11150,10800,59100,2,southeast,1
841,841,841,253457,2008,mercedes-benz,S-Class,sedan,automatic,fl,3.6,11622.0,black,black,36100,43400,59100,7,southeast,1
842,842,842,47475,2006,infiniti,M35,sedan,automatic,ca,3.4,156254.0,black,black,6225,6200,77030,9,pacific,2
843,843,843,121313,2011,bmw,X5,suv,automatic,pa,3.5,88854.0,gold,beige,18800,19700,73100,4,northeast,2
844,844,844,326230,2013,chrysler,200,sedan,automatic,mi,4.5,43609.0,black,black,11450,12300,65610,2,midwest,0
845,845,845,414301,2003,volvo,S60,sedan,automatic,il,2.2,57998.0,black,black,3425,2400,73130,12,midwest,0
846,846,846,399067,2012,chrysler,200,sedan,automatic,in,3.1,44625.0,silver,black,9525,9600,62930,3,midwest,0
847,847,847,129724,2007,buick,LaCrosse,sedan,automatic,pa,4.9,39528.0,blue,gray,6850,7800,73100,8,northeast,2
848,848,848,92072,2013,nissan,Altima,sedan,automatic,tx,4.2,9411.0,gray,black,16200,13800,68360,2,southwest,2
849,849,849,106793,2008,bmw,5 Series,sedan,automatic,tx,2.8,105911.0,blue,black,10950,11100,68360,7,southwest,2
850,850,850,358633,2012,lexus,RX 350,suv,automatic,ga,3.6,30235.0,black,beige,28600,28200,61450,3,southeast,0
851,851,851,307325,2012,dodge,Grand Caravan,van,automatic,oh,4.3,25914.0,gray,black,18300,17800,64520,3,midwest,1
852,852,852,184100,2014,ford,Focus,sedan,automatic,md,4.2,10797.0,white,gray,12700,11800,89090,1,northeast,1
853,853,853,440262,2008,bmw,X5,suv,automatic,mo,2.2,79579.0,silver,black,15350,14150,71660,7,midwest,0
854,854,854,455697,2008,mitsubishi,Lancer,sedan,automatic,ma,3.6,68677.0,blue,black,4775,5100,82150,7,northeast,0
855,855,855,220050,2014,ford,F-150,cab,automatic,fl,4.6,19717.0,white,gray,24000,26600,59100,1,southeast,1
856,856,856,61377,2009,cadillac,CTS-V,sedan,automatic,ca,3.7,42856.0,silver,gray,30900,30500,77030,6,pacific,2
857,857,857,409477,2011,infiniti,FX,suv,automatic,il,2.3,40689.0,gray,gray,27500,25100,73130,4,midwest,0
858,858,858,242022,2013,bmw,6 Series Gran Coupe,sedan,automatic,fl,4.5,39148.0,white,black,47200,48200,59100,2,southeast,1
859,859,859,344856,2011,bmw,3 Series,sedan,automatic,ga,3.6,44208.0,gray,black,25500,17400,61450,4,southeast,0
860,860,860,69259,2006,volvo,S40,sedan,automatic,tx,3.8,106096.0,blue,gray,6075,3300,68360,9,southwest,2
861,861,861,59455,2015,volvo,S60,sedan,automatic,ca,4.4,8109.0,white,black,24200,24000,77030,0,pacific,2
862,862,862,160280,2011,nissan,Rogue,suv,automatic,tn,2.9,37164.0,black,gray,13300,12000,57290,4,southeast,1
863,863,863,280382,2013,nissan,Rogue,suv,automatic,nj,3.5,46763.0,gray,black,13750,13300,82750,2,northeast,1
864,864,864,443131,2011,jeep,Grand Cherokee,suv,automatic,mo,3.7,44327.0,gray,gray,20600,20300,71660,4,midwest,0
865,865,865,203003,2012,toyota,Camry,sedan,automatic,fl,4.1,35322.0,black,black,14500,14200,59100,3,southeast,1
866,866,866,425614,2013,nissan,Altima,sedan,automatic,co,3.9,32798.0,black,black,15950,18100,80610,2,mountain west,0
867,867,867,77559,2014,chevrolet,Cruze,sedan,automatic,tx,3.5,38327.0,silver,—,11600,11300,68360,1,southwest,2
868,868,868,5084,2013,dodge,Grand Caravan,van,automatic,ca,3.8,36653.0,black,gray,13800,12800,77030,1,pacific,2
869,869,869,258723,2008,mazda,Mazda3,hatchback,manual,fl,2.9,103981.0,blue,black,4950,4000,59100,7,southeast,1
870,870,870,152202,2013,chevrolet,Cruze,sedan,automatic,wi,2.2,57970.0,blue,gray,10050,10000,67090,2,midwest,2
871,871,871,379672,2008,chevrolet,Impala,sedan,automatic,nc,1.9,70977.0,black,gray,6250,6300,61490,6,southeast,0
872,872,872,332915,2013,mazda,CX-5,suv,automatic,mi,4.6,26406.0,blue,beige,22100,23400,65610,2,midwest,0
873,873,873,367024,2010,pontiac,G6,sedan,automatic,va,3.1,72555.0,white,gray,7400,7900,74430,5,southeast,0
874,874,874,340728,2010,toyota,Corolla,sedan,automatic,ga,3.4,125558.0,blue,black,6350,7300,61450,5,southeast,0
875,875,875,49741,2004,honda,Accord,sedan,automatic,ca,3.2,134995.0,burgundy,gray,4550,5700,77030,11,pacific,2
876,876,876,425730,2013,gmc,Yukon,suv,automatic,co,4.3,43063.0,black,black,38600,41600,80610,2,mountain west,0
877,877,877,379053,2006,kia,Sorento,suv,automatic,nc,2.5,130062.0,blue,tan,3325,3600,61490,8,southeast,0
878,878,878,376729,2009,chevrolet,Impala,sedan,automatic,sc,3.0,74006.0,silver,black,6450,8000,56120,6,southeast,0
879,879,879,276338,2014,bmw,3 Series,sedan,automatic,nj,5.0,3262.0,black,black,34000,33500,82750,1,northeast,1
880,880,880,37161,2006,nissan,Maxima,sedan,automatic,ca,1.9,67830.0,gray,black,5425,4000,77030,9,pacific,2
881,881,881,149854,2012,mercedes-benz,C-Class,sedan,automatic,wi,4.4,21330.0,—,black,22200,22500,67090,3,midwest,2
882,882,882,291441,2007,gmc,Yukon XL,suv,automatic,nv,2.0,116103.0,gold,—,15000,14500,62960,8,mountain west,1
883,883,883,42635,2008,dodge,Ram Pickup 2500,cab,automatic,ca,2.6,74210.0,beige,tan,25300,27500,77030,7,pacific,2
884,884,884,438331,2014,gmc,Savana Cargo,van,automatic,mo,4.6,4188.0,white,gray,22500,22600,71660,1,midwest,0
885,885,885,404971,2012,nissan,Maxima,sedan,automatic,il,4.2,36050.0,white,black,17250,18000,73130,3,midwest,0
886,886,886,362211,2008,mercury,Grand Marquis,sedan,automatic,ga,3.5,123484.0,silver,beige,3925,4200,61450,7,southeast,0
887,887,887,51132,2013,ford,Taurus,sedan,automatic,ca,2.8,59732.0,black,black,12950,12000,77030,2,pacific,2
888,888,888,391492,2002,gmc,Envoy,suv,automatic,nc,3.5,126892.0,gray,gray,3075,5000,61490,13,southeast,0
889,889,889,22583,2012,audi,A8,sedan,automatic,ca,4.2,51505.0,blue,brown,38800,36500,77030,3,pacific,2
890,890,890,422220,2013,nissan,Altima,sedan,automatic,il,4.1,25541.0,red,black,12800,13400,73130,2,midwest,0
891,891,891,452790,2001,honda,Civic,sedan,automatic,ma,1.9,146172.0,silver,gray,2300,1600,82150,14,northeast,0
892,892,892,358973,2006,chrysler,PT Cruiser,convertible,automatic,ga,4.4,74679.0,silver,gray,3775,4700,61450,9,southeast,0
893,893,893,287311,2014,subaru,Outback,wagon,automatic,nj,4.7,21247.0,blue,black,28600,30200,82750,1,northeast,1
894,894,894,34767,2013,bmw,5 Series,sedan,automatic,ca,3.9,17957.0,gray,beige,33000,32500,77030,2,pacific,2
